int	string	string	int	DTVector2	int	int	int	int	int	int	int	int	int	int	int64	int	DTItemNum[]	int	int	int	int
11508	野生动物中心	Wildlife Centre	11	0.1;0.89	0	1201	0	0	335	0	0	0	0	8	9559357	4000	1:5;9001:14;5005:96	5	11507	11509	1168
11509	鸥湖旋转公园	Gull Lake Park	11	0.66;0.7	1102	0	0	0	0	0	339	0	0	8	9654951	4000	1:5;9001:14;5005:96	5	11508	11510	1168
11510	穆斯科卡湾俱乐部	Muskoka Bay Club	11	0.68;0.45	0	0	0	1502	0	336	0	0	0	7	9751501	4000	1:5;9001:14;5005:96	5	11509	11511	1168
11511	空中公园	Aerial Park	11	0.6;0.95	0	1202	0	0	0	0	337	0	0	6	9849016	4000	1:5;9001:14;5005:96	5	11510	11512	1168
11512	冒险乐园	Adventure Park	11	0.2;0.15	0	0	0	1501	344	0	0	0	0	10	9849100	4000	1:5;9001:14;5005:97	5	11511	11513	1169
11513	童军谷	Scout Valley	11	0.1;0.35	0	0	1402	0	0	340	0	0	0	10	9947591	4000	1:5;9001:14;5005:97	5	11512	11514	1169
11514	海滩公园	Beach Park	11	0.5;0.3	1101	0	0	0	342	0	0	0	0	10	10047067	4000	1:5;9001:14;5005:97	5	11513	11515	1169
11515	高尔夫博内尔岛	Golf Bonaire	11	0.1;0.7	0	0	0	1501	343	0	0	0	0	10	10147538	4000	1:5;9001:14;5005:97	5	11514	11516	1169
11516	马拉省立公园	Provincial Park	11	0.67;0.14	0	0	1401	0	340	0	0	0	0	8	10249013	4000	1:5;9001:14;5005:97	5	11515	11517	1169
11517	巴里彩弹射击	Barrie Paintball	11	0.1;0.89	0	1202	0	0	0	0	344	0	0	8	10351503	4000	1:5;9001:14;5005:97	5	11516	11518	1169
11518	高尔夫中心	Golf Centre	11	0.66;0.7	1101	0	0	0	343	0	0	0	0	8	10455018	4000	1:5;9001:14;5005:97	5	11517	11519	1169
11519	军事博物馆	Martial Museum	11	0.68;0.45	0	0	0	1501	0	0	341	0	0	7	10559568	4000	1:5;9001:14;5005:97	5	11518	11520	1169
11520	自然公园	Nature Park	11	0.6;0.95	0	1201	0	0	0	344	0	0	0	6	10665164	4000	1:5;9001:14;5005:97	5	11519	11521	1169
11521	枫树博物馆	Maple Museum	11	0.2;0.15	1102	0	0	0	0	347	0	0	0	10	10665200	4000	1:5;9001:14;5005:98	5	11520	11522	1170
11522	银湖省立公园	Silver Lake Park	11	0.1;0.35	0	0	1401	0	349	0	0	0	0	10	10771852	4000	1:5;9001:14;5005:98	5	11521	11523	1170
11523	卡尔顿广场市政厅	Place Town Hall	11	0.5;0.3	1102	0	0	0	347	0	0	0	0	10	10879571	4000	1:5;9001:14;5005:98	5	11522	11524	1170
11524	圣彼得塞莱斯廷教堂	St. Peter Church	11	0.1;0.7	0	0	0	1501	0	0	347	0	0	10	10988367	4000	1:5;9001:14;5005:98	5	11523	11525	1170
11525	麦克马丁之家	McMartin House	11	0.67;0.14	0	0	1401	0	0	0	346	0	0	8	11098251	4000	1:5;9001:14;5005:98	5	11524	11526	1170
11526	磨坊保护区	Mill Conserve Area	11	0.1;0.89	0	1201	0	0	348	0	0	0	0	8	11209234	4000	1:5;9001:14;5005:98	5	11525	11527	1170
11527	蓝鹭高尔夫俱乐部	Blue Heron Golf Club	11	0.66;0.7	1101	0	0	0	0	347	0	0	0	8	11321326	4000	1:5;9001:14;5005:98	5	11526	11528	1170
11528	五跨石桥	Five Span Bridge	11	0.68;0.45	0	0	0	1502	0	0	346	0	0	7	11434539	4000	1:5;9001:14;5005:98	5	11527	11529	1170
11529	遗产博物馆	Heritage Museum	11	0.6;0.95	0	1202	0	0	0	347	0	0	0	6	11548884	4000	1:5;9001:14;5005:98	5	11528	11530	1170
11530	哈里森公园	Harrison Park	11	0.2;0.15	1102	0	0	0	354	0	0	0	0	10	11548900	5000	1:5;9001:15;5005:100	5	11529	11531	1171
11531	英格利斯瀑布	Inglis Falls	11	0.1;0.35	0	0	1402	0	0	0	350	0	0	10	11664389	5000	1:5;9001:15;5005:100	5	11530	11532	1171
11532	海洋铁路博物馆	Marine-Rail Museum	11	0.5;0.3	1101	0	0	0	352	0	0	0	0	10	11781033	5000	1:5;9001:15;5005:100	5	11531	11533	1171
11533	水上运动中心	Aquatic Center	11	0.1;0.7	0	0	0	1501	0	350	0	0	0	10	11898843	5000	1:5;9001:15;5005:100	5	11532	11534	1171
11534	雪松奔马公园	Run Horse Park	11	0.67;0.14	0	1201	0	0	0	353	0	0	0	8	12017831	5000	1:5;9001:15;5005:100	5	11533	11535	1171
11535	河谷省立公园	Provincial Park	11	0.1;0.89	0	1202	0	0	0	0	354	0	0	8	12138009	5000	1:5;9001:15;5005:100	5	11534	11536	1171
11536	中西区联合教会	Central West Church	11	0.66;0.7	1101	0	0	0	352	0	0	0	0	8	12259389	5000	1:5;9001:15;5005:100	5	11535	11537	1171
11537	灰根博物馆	Grey Roots Museum	11	0.68;0.45	0	0	0	1501	350	0	0	0	0	7	12381983	5000	1:5;9001:15;5005:100	5	11536	11538	1171
11538	蓝山	Blue Mountain	11	0.6;0.95	0	1201	0	0	0	354	0	0	0	6	12505803	5000	1:5;9001:15;5005:100	5	11537	11539	1171
11539	翡翠湖	Emerald Lake	11	0.2;0.15	1102	0	0	0	0	0	358	0	0	10	12505900	5000	1:5;9001:15;5005:101	5	11538	11540	1172
11540	冰原大道	Icefields Parkway	11	0.1;0.35	0	0	0	1502	0	358	0	0	0	10	12630959	5000	1:5;9001:15;5005:101	5	11539	11541	1172
11541	天然桥	Natural Bridge	11	0.5;0.3	1102	0	0	0	0	357	0	0	0	10	12757269	5000	1:5;9001:15;5005:101	5	11540	11542	1172
11542	朱砂湖	Lake Vermillion	11	0.1;0.7	1101	0	0	0	359	0	0	0	0	10	12884842	5000	1:5;9001:15;5005:101	5	11541	11543	1172
11543	米斯塔亚峡谷	Mistaya Canyon	11	0.67;0.14	0	0	1401	0	0	358	0	0	0	8	13013690	5000	1:5;9001:15;5005:101	5	11542	11544	1172
11544	塔卡考瀑布	Takakaw Falls	11	0.1;0.89	0	1201	0	0	0	355	0	0	0	8	13143827	5000	1:5;9001:15;5005:101	5	11543	11545	1172
11545	鲑鱼湾	Salmon Arm	11	0.66;0.7	0	0	0	1502	0	357	0	0	0	8	13275265	5000	1:5;9001:15;5005:101	5	11544	11546	1172
11546	弓谷公园大道	Bow Valley	11	0.68;0.45	0	0	0	1502	0	0	355	0	0	7	13408018	5000	1:5;9001:15;5005:101	5	11545	11547	1172
11547	菲尔德镇	Field	11	0.6;0.95	0	1202	0	0	0	356	0	0	0	6	13542098	5000	1:5;9001:15;5005:101	5	11546	11548	1172
11548	金字塔湖	Pyramid Lake	11	0.2;0.15	1101	0	0	0	363	0	0	0	0	10	13542100	5000	1:5;9001:15;5005:102	5	11547	11549	1173
11549	贾斯珀镇	Jasper Town	11	0.1;0.35	0	0	1402	0	361	0	0	0	0	10	13677521	5000	1:5;9001:15;5005:102	5	11548	11550	1173
11550	玛琳峡谷	Maligne Canyon	11	0.5;0.3	1102	0	0	0	363	0	0	0	0	10	13814296	5000	1:5;9001:15;5005:102	5	11549	11551	1173
11551	野生动物博物馆	Wildlife Museum	11	0.1;0.7	0	0	0	1501	361	0	0	0	0	10	13952439	5000	1:5;9001:15;5005:102	5	11550	11552	1173
11552	档案	Archives	11	0.67;0.14	1102	0	0	0	0	0	360	0	0	8	14091963	5000	1:5;9001:15;5005:102	5	11551	11553	1173
11553	旧堡点	Old Fort Point	11	0.1;0.89	0	1202	0	0	0	363	0	0	0	8	14232883	5000	1:5;9001:15;5005:102	5	11552	11554	1173
11554	马默特盆地	Marmot Basin	11	0.66;0.7	0	0	0	1501	0	364	0	0	0	8	14375212	5000	1:5;9001:15;5005:102	5	11553	11555	1173
11555	水上运动中心	Aquatic Centre	11	0.68;0.45	1101	0	0	0	0	364	0	0	0	7	14518964	5000	1:5;9001:15;5005:102	5	11554	11556	1173
11556	美术馆	Art Gallery	11	0.6;0.95	0	1201	0	0	364	0	0	0	0	6	14664154	5000	1:5;9001:15;5005:102	5	11555	11557	1173
11557	松林省立公园	Provincial Park	11	0.2;0.15	0	0	0	1502	0	0	368	0	0	10	14664200	5000	1:5;9001:15;5005:103	5	11556	11558	1174
11558	宾果国家	Bingo Country	11	0.1;0.35	1102	0	0	0	0	368	0	0	0	10	14810842	5000	1:5;9001:15;5005:103	5	11557	11559	1174
11559	岩石峡谷保护区	Rock Conserve Area	11	0.5;0.3	1102	0	0	0	369	0	0	0	0	10	14958950	5000	1:5;9001:15;5005:103	5	11558	11560	1174
11560	加拿大石油博物馆	Oil Museum of Canada	11	0.1;0.7	0	0	0	1502	366	0	0	0	0	10	15108540	5000	1:5;9001:15;5005:103	5	11559	11561	1174
11561	摩尔博物馆	Moore Museum	11	0.67;0.14	0	0	1401	0	0	365	0	0	0	8	15259625	5000	1:5;9001:15;5005:103	5	11560	11562	1174
11562	沙山高尔夫度假村	Golf Resort	11	0.1;0.89	0	1201	0	0	367	0	0	0	0	8	15412221	5000	1:5;9001:15;5005:103	5	11561	11563	1174
11563	帝国剧院	Imperial Theatre	11	0.66;0.7	0	0	0	1502	0	0	366	0	0	8	15566343	5000	1:5;9001:15;5005:103	5	11562	11564	1174
11564	兰伯顿县博物馆	County Museum	11	0.68;0.45	1101	0	0	0	0	369	0	0	0	7	15722006	5000	1:5;9001:15;5005:103	5	11563	11565	1174
11565	日落高尔夫球	Sunset Golf	11	0.6;0.95	0	1201	0	0	365	0	0	0	0	6	15879226	5000	1:5;9001:15;5005:103	5	11564	11566	1174
11566	帕克伍德庄园	Parkwood Estate	11	0.2;0.15	0	0	1402	0	0	0	374	0	0	10	15879300	5000	1:5;9001:15;5005:104	5	11565	11567	1175
11567	高尔夫俱乐部	Golf Club	11	0.1;0.35	0	0	1402	0	0	0	371	0	0	10	16038093	5000	1:5;9001:15;5005:104	5	11566	11568	1175
11568	高尔夫俱乐部	Golf Club	11	0.5;0.3	1102	0	0	0	0	370	0	0	0	10	16198474	5000	1:5;9001:15;5005:104	5	11567	11569	1175
11569	遗产铁路	Heritage Railway	11	0.1;0.7	0	0	0	1501	374	0	0	0	0	10	16360459	5000	1:5;9001:15;5005:104	5	11568	11570	1175
11570	丛林猫野生动物园	Jungle Cat Park	11	0.67;0.14	0	0	1401	0	0	370	0	0	0	8	16524064	5000	1:5;9001:15;5005:104	5	11569	11571	1175
11571	沃森格伦高尔夫球场	Glen Golf Course	11	0.1;0.89	0	1201	0	0	374	0	0	0	0	8	16689305	5000	1:5;9001:15;5005:104	5	11570	11572	1175
11572	乌克斯桥历史中心	Uxbridge Centre	11	0.66;0.7	1102	0	0	0	374	0	0	0	0	8	16856198	5000	1:5;9001:15;5005:104	5	11571	11573	1175
11573	恩尼斯基林保护区	Conservation Area	11	0.68;0.45	0	0	0	1502	0	0	374	0	0	7	17024760	5000	1:5;9001:15;5005:104	5	11572	11574	1175
11574	纪念公园	Memorial Park	11	0.6;0.95	0	0	1401	0	374	0	0	0	0	6	17195008	5000	1:5;9001:15;5005:104	5	11573	11575	1175
11575	汤姆叔叔的小屋	Uncle Tom's Cabin	11	0.2;0.15	0	1202	0	0	0	0	375	0	0	10	17195100	5000	1:5;9001:16;5005:106	5	11574	11576	1176
11576	华莱士堡	Wallaceburg	11	0.1;0.35	0	0	1402	0	0	0	375	0	0	10	17367051	5000	1:5;9001:16;5005:106	5	11575	11577	1176
11577	费尔菲德博物馆	Fairfield Museum	11	0.5;0.3	1102	0	0	0	0	0	376	0	0	10	17540722	5000	1:5;9001:16;5005:106	5	11576	11578	1176
11578	惠特利省立公园	Provincial Park	11	0.1;0.7	0	0	0	1501	0	378	0	0	0	10	17716129	5000	1:5;9001:16;5005:106	5	11577	11579	1176
11579	会议中心	Convention Centre	11	0.67;0.14	0	0	1402	0	0	377	0	0	0	8	17893290	5000	1:5;9001:16;5005:106	5	11578	11580	1176
11580	纪念碑	Monument	11	0.1;0.89	0	1202	0	0	375	0	0	0	0	8	18072223	5000	1:5;9001:16;5005:106	5	11579	11581	1176
11581	国家历史遗址	Historic Site	11	0.66;0.7	1102	0	0	0	0	376	0	0	0	8	18252945	5000	1:5;9001:16;5005:106	5	11580	11582	1176
11582	玛丽韦伯中心	Mary Webb Centre	11	0.68;0.45	0	0	0	1502	0	375	0	0	0	7	18435474	5000	1:5;9001:16;5005:106	5	11581	11583	1176
11583	查塔姆肯特博物馆	Chatham-Kent Museum	11	0.6;0.95	0	1201	0	0	0	377	0	0	0	6	18619829	5000	1:5;9001:16;5005:106	5	11582	11584	1176
11584	发展博物馆	Development Museum	11	0.2;0.15	0	0	1402	0	381	0	0	0	0	10	18619900	5000	1:5;9001:16;5005:107	5	11583	11585	1177
11585	萨斯喀彻温大学	Saskatchewan College	11	0.1;0.35	1102	0	0	0	0	0	380	0	0	10	18806099	5000	1:5;9001:16;5005:107	5	11584	11586	1177
11586	林业农场公园	Forestry Farm Park	11	0.6;0.3	0	0	0	1502	0	0	384	0	0	10	18994160	5000	1:5;9001:16;5005:107	5	11585	11587	1177
11587	加拿大乌克兰博物馆	Ukrainian Museum	11	0.1;0.7	0	0	1401	0	383	0	0	0	0	10	19184102	5000	1:5;9001:16;5005:107	5	11586	11588	1177
11588	比弗河保护区	Conserve Area	11	0.67;0.14	0	1201	0	0	0	381	0	0	0	8	19375943	5000	1:5;9001:16;5005:107	5	11587	11589	1177
11589	马奎斯唐斯	Marquis Downs	11	0.1;0.89	1101	0	0	0	0	380	0	0	0	8	19569702	5000	1:5;9001:16;5005:107	5	11588	11590	1177
11590	草莓牧场	The Strawberry Ranch	11	0.66;0.7	0	0	0	1502	0	0	380	0	0	8	19765399	5000	1:5;9001:16;5005:107	5	11589	11591	1177
11591	9英里遗产酿造	9Mile Brewing	11	0.68;0.45	0	1202	0	0	0	381	0	0	0	7	19963053	5000	1:5;9001:16;5005:107	5	11590	11592	1177
11592	加拿大中心	Canada Centre	11	0.6;0.95	0	0	0	1501	0	381	0	0	0	6	20162684	5000	1:5;9001:16;5005:107	5	11591	11593	1177
11593	石堂城堡	Stone Hall Castle	11	0.2;0.15	0	0	1402	0	0	387	0	0	0	10	20162700	5000	1:5;9001:16;5005:108	5	11592	11594	1178
11594	皇家博物馆	Royal  Museum	11	0.1;0.35	0	1201	0	0	0	389	0	0	0	10	20364327	5000	1:5;9001:16;5005:108	5	11593	11595	1178
11595	立法大楼	Legislative Building	11	0.5;0.3	0	0	0	1501	385	0	0	0	0	10	20567970	5000	1:5;9001:16;5005:108	5	11594	11596	1178
11596	农贸市场	Farmers' Market	11	0.1;0.7	0	0	1402	0	0	389	0	0	0	10	20773650	5000	1:5;9001:16;5005:108	5	11595	11597	1178
11597	环球剧场	Globe Theatre	11	0.67;0.14	0	1202	0	0	387	0	0	0	0	8	20981387	5000	1:5;9001:16;5005:108	5	11596	11598	1178
11598	里贾纳赌场	Casino Regina	11	0.1;0.89	0	0	1401	0	386	0	0	0	0	8	21191201	5000	1:5;9001:16;5005:108	5	11597	11599	1178
11599	麦肯齐美术馆	MacKenzie Gallery	11	0.66;0.7	0	0	0	1501	388	0	0	0	0	8	21403113	5000	1:5;9001:16;5005:108	5	11598	11600	1178
11600	基瓦尼斯瀑布公园	Waterfall Park	11	0.68;0.45	0	1201	0	0	0	0	387	0	0	7	21617144	5000	1:5;9001:16;5005:108	5	11599	11601	1178
11601	公共图书馆	Public Library	11	0.6;0.95	0	0	1401	0	0	385	0	0	0	6	21833315	5000	1:5;9001:16;5005:108	5	11600	11602	1178
11602	西部开发博物馆	West Develop Museum	11	0.2;0.15	0	0	0	1502	0	390	0	0	0	10	21833400	5000	1:5;9001:16;5005:109	5	11601	11603	1179
11603	船先锋村	Pioneer Village	11	0.1;0.35	1102	0	0	0	0	0	394	0	0	10	22051734	5000	1:5;9001:16;5005:109	5	11602	11604	1179
11604	赌场穆斯乔	Casino Moose Jaw	11	0.5;0.3	0	0	0	1502	0	394	0	0	0	10	22272251	5000	1:5;9001:16;5005:109	5	11603	11605	1179
11605	穆斯乔文化中心	Cultural Centre	11	0.1;0.7	0	0	1401	0	0	0	394	0	0	10	22494974	5000	1:5;9001:16;5005:109	5	11604	11606	1179
11606	穆斯乔博物馆	Moose Jaw Museum	11	0.65;0.14	0	1201	0	0	0	391	0	0	0	8	22719924	5000	1:5;9001:16;5005:109	5	11605	11607	1179
11607	布法罗磅省立公园	Provincial Park	11	0.1;0.89	0	1202	0	0	0	0	391	0	0	8	22947123	5000	1:5;9001:16;5005:109	5	11606	11608	1179
11608	新月公园	Crescent Park	11	0.66;0.7	0	0	0	1502	392	0	0	0	0	8	23176594	5000	1:5;9001:16;5005:109	5	11607	11609	1179
11609	麋纪念碑	Moose Monument	11	0.68;0.45	1101	0	0	0	0	393	0	0	0	7	23408360	5000	1:5;9001:16;5005:109	5	11608	11610	1179
11610	麦克斯韦尔美术馆	Maxwell Art Gallery	11	0.6;0.95	0	1202	0	0	390	0	0	0	0	6	23642444	5000	1:5;9001:16;5005:109	5	11609	11611	1179
11611	灰猫头鹰小屋	Grey Owl Cabin	11	0.2;0.15	0	0	1402	0	0	0	396	0	0	10	23642500	5000	1:5;9001:16;5005:110	5	11610	11612	1180
11612	曼恩美术馆	The Mann Art Gallery	11	0.1;0.35	0	1201	0	0	399	0	0	0	0	10	23878925	5000	1:5;9001:16;5005:110	5	11611	11613	1180
11613	历史博物馆	Historical Museum	11	0.5;0.3	0	0	0	1501	0	396	0	0	0	10	24117714	5000	1:5;9001:16;5005:110	5	11612	11614	1180
11614	北极光赌场	North Lights Casino	11	0.1;0.7	0	0	1402	0	0	399	0	0	0	10	24358891	5000	1:5;9001:16;5005:110	5	11613	11615	1180
11615	金斯曼水上公园	Kinsmen Water Park	11	0.65;0.14	0	1202	0	0	0	0	399	0	0	8	24602480	5000	1:5;9001:16;5005:110	5	11614	11616	1180
11616	迪芬贝克故居博物馆	House Museum	11	0.1;0.89	0	0	0	1501	0	398	0	0	0	8	24848505	5000	1:5;9001:16;5005:110	5	11615	11617	1180
11617	老式电力博物馆	Vintage Power Museum	11	0.66;0.7	1102	0	0	0	396	0	0	0	0	8	25096990	5000	1:5;9001:16;5005:110	5	11616	11618	1180
11618	小红河公园	Lil Red River Park	11	0.68;0.45	0	1201	0	0	0	396	0	0	0	7	25347960	5000	1:5;9001:16;5005:110	5	11617	11619	1180
11619	云杉河农贸市场	Spruce River Market	11	0.6;0.95	0	0	1402	0	0	395	0	0	0	6	25601440	5000	1:5;9001:16;5005:110	5	11618	11620	1180
11620	邦迪海滩	Bondi Beach	13	0.2;0.2	0	0	0	1502	0	400	0	0	0	17	25601500	6000	1:5;9001:17;5005:112	5	11619	11621	1181
11621	悉尼歌剧院	Sydney Opera House	13	0.2;0.7	1102	0	0	0	404	0	0	0	0	13	25806312	6000	1:5;9001:17;5005:112	5	11620	11622	1181
11622	悉尼海港大桥	Harbour Bridge	13	0.68;0.4	0	1201	0	0	0	400	0	0	0	13	26012762	6000	1:5;9001:17;5005:112	5	11621	11623	1181
11623	皇家植物园	Royal Botanic Garden	13	0.65;0.75	0	0	1401	0	0	404	0	0	0	10	26220864	6000	1:5;9001:17;5005:112	5	11622	11624	1181
11624	悉尼大学	University of Sydney	13	0.68;0.2	0	1201	0	0	0	0	403	0	0	10	26430631	6000	1:5;9001:17;5005:112	5	11623	11625	1181
11625	圣玛丽大教堂	St Mary's Cathedral	13	0.1;0.9	0	0	1402	0	0	0	400	0	0	10	26642076	6000	1:5;9001:17;5005:112	5	11624	11626	1181
11626	塔龙加动物园	Taronga Zoo	13	0.6;0.95	0	0	0	1502	0	401	0	0	0	10	26855213	6000	1:5;9001:17;5005:112	5	11625	11627	1181
11627	蓝山国家公园	Blue Mountains Park	13	0.68;0.56	1101	0	0	0	0	402	0	0	0	8	27070055	6000	1:5;9001:17;5005:112	5	11626	11628	1181
11628	墨尔本皇家植物园	Royal Gardens MEL	13	0.2;0.2	0	1202	0	0	0	406	0	0	0	17	27070100	6000	1:5;9001:17;5005:113	5	11627	11629	1182
11629	福林德斯火车站	Street Station	13	0.2;0.7	0	0	1402	0	407	0	0	0	0	13	27286661	6000	1:5;9001:17;5005:113	5	11628	11630	1182
11630	维多利亚州立图书馆	State Library	13	0.68;0.4	1102	0	0	0	405	0	0	0	0	13	27504954	6000	1:5;9001:17;5005:113	5	11629	11631	1182
11631	圣帕特里克教堂	St. Patrick Church	13	0.65;0.75	0	0	0	1501	408	0	0	0	0	10	27724994	6000	1:5;9001:17;5005:113	5	11630	11632	1182
11632	联邦广场	Federation Square	13	0.68;0.2	0	0	1401	0	0	0	407	0	0	10	27946794	6000	1:5;9001:17;5005:113	5	11631	11633	1182
11633	墨尔本大学	Unimelb	13	0.1;0.9	0	1202	0	0	0	0	407	0	0	10	28170368	6000	1:5;9001:17;5005:113	5	11632	11634	1182
11634	国立美术馆	National Gallery	13	0.6;0.95	1101	0	0	0	0	0	407	0	0	10	28395731	6000	1:5;9001:17;5005:113	5	11633	11635	1182
11635	雅拉河	Yarra River	13	0.68;0.56	0	0	1401	0	405	0	0	0	0	8	28622897	6000	1:5;9001:17;5005:113	5	11634	11636	1182
11636	华纳电影世界	Warner Bros. World	13	0.2;0.2	0	1201	0	0	410	0	0	0	0	17	28622900	6000	1:5;9001:17;5005:114	5	11635	11637	1183
11637	冲浪者天堂	Surfers Paradise	13	0.2;0.7	0	0	0	1501	0	0	414	0	0	13	28851883	6000	1:5;9001:17;5005:114	5	11636	11638	1183
11638	海洋世界	Sea World	13	0.68;0.4	0	0	0	1502	0	411	0	0	0	13	29082698	6000	1:5;9001:17;5005:114	5	11637	11639	1183
11639	可伦宾野生动物园	Wildlife Sanctuary	13	0.65;0.75	1102	0	0	0	0	0	410	0	0	10	29315360	6000	1:5;9001:17;5005:114	5	11638	11640	1183
11640	梦幻世界	Dreamworld	13	0.68;0.2	0	1201	0	0	0	0	412	0	0	10	29549883	6000	1:5;9001:17;5005:114	5	11639	11641	1183
11641	宽滩	Broad Beach	13	0.1;0.9	0	0	1401	0	413	0	0	0	0	10	29786282	6000	1:5;9001:17;5005:114	5	11640	11642	1183
11642	Q1大厦	Queensland No.1	13	0.6;0.95	0	1201	0	0	0	412	0	0	0	10	30024572	6000	1:5;9001:17;5005:114	5	11641	11643	1183
11643	天堂农庄	Paradise Farm	13	0.68;0.56	0	0	1402	0	414	0	0	0	0	8	30264769	6000	1:5;9001:17;5005:114	5	11642	11644	1183
11644	绿岛	Green Island	13	0.2;0.2	0	0	0	1502	0	415	0	0	0	17	30264800	6000	1:5;9001:17;5005:115	5	11643	11645	1184
11645	棕榈湾	Palm Cove	13	0.2;0.7	0	1201	0	0	0	0	418	0	0	13	30506918	6000	1:5;9001:17;5005:115	5	11644	11646	1184
11646	丹翠热带雨林	Daintree Rainforest	13	0.68;0.4	1101	0	0	0	0	0	416	0	0	13	30750973	6000	1:5;9001:17;5005:115	5	11645	11647	1184
11647	凯恩斯植物园	Centenary Gardens	13	0.65;0.75	0	0	1402	0	0	0	419	0	0	10	30996981	6000	1:5;9001:17;5005:115	5	11646	11648	1184
11648	凯恩斯水族馆	Cairns Aquarium	13	0.68;0.2	0	1202	0	0	417	0	0	0	0	10	31244957	6000	1:5;9001:17;5005:115	5	11647	11649	1184
11649	道格拉斯港	PortDouglas	13	0.1;0.9	0	0	0	1501	415	0	0	0	0	10	31494917	6000	1:5;9001:17;5005:115	5	11648	11650	1184
11650	拜伦瀑布	Barron Falls	13	0.6;0.95	0	0	1401	0	416	0	0	0	0	10	31746876	6000	1:5;9001:17;5005:115	5	11649	11651	1184
11651	丹翠树国家公园	National Park	13	0.68;0.56	0	1202	0	0	0	0	416	0	0	8	32000851	6000	1:5;9001:17;5005:115	5	11650	11652	1184
11652	龙柏考拉动物园	Koala Sanctuary	13	0.2;0.2	0	0	0	1501	0	421	0	0	0	17	32000900	6000	1:5;9001:17;5005:116	5	11651	11653	1185
11653	南岸公园	South Bank Parklands	13	0.2;0.7	1101	0	0	0	0	0	420	0	0	13	32256907	6000	1:5;9001:17;5005:116	5	11652	11654	1185
11654	昆士兰大学	UQ	13	0.68;0.4	0	1201	0	0	422	0	0	0	0	13	32514962	6000	1:5;9001:17;5005:116	5	11653	11655	1185
11655	故事桥	Story Bridge	13	0.65;0.75	0	0	0	1501	0	421	0	0	0	10	32775082	6000	1:5;9001:17;5005:116	5	11654	11656	1185
11656	袋鼠角	Kangaroo Point	13	0.68;0.2	0	0	0	1502	0	0	423	0	0	10	33037283	6000	1:5;9001:17;5005:116	5	11655	11657	1185
11657	布里斯班河	Brisbane River	13	0.1;0.9	1102	0	0	0	0	0	424	0	0	10	33301581	6000	1:5;9001:17;5005:116	5	11656	11658	1185
11658	布里斯班市政厅	Brisbane City Hall	13	0.6;0.95	0	0	1401	0	0	421	0	0	0	10	33567994	6000	1:5;9001:17;5005:116	5	11657	11659	1185
11659	春溪国家公园	Springbrook Park	13	0.68;0.56	0	0	1401	0	422	0	0	0	0	8	33836538	6000	1:5;9001:17;5005:116	5	11658	11660	1185
11660	罗特内斯特岛	Rottnest Island	13	0.2;0.2	0	1201	0	0	426	0	0	0	0	17	33836600	6000	1:5;9001:18;5005:118	5	11659	11661	1186
11661	弗里曼特尔	Fremantle	13	0.2;0.7	0	0	1402	0	0	429	0	0	0	13	34107293	6000	1:5;9001:18;5005:118	5	11660	11662	1186
11662	国王公园	Kings Park	13	0.68;0.4	0	0	0	1502	0	427	0	0	0	13	34380151	6000	1:5;9001:18;5005:118	5	11661	11663	1186
11663	西澳大利亚大学	West Aus University	13	0.65;0.75	1101	0	0	0	0	429	0	0	0	10	34655192	6000	1:5;9001:18;5005:118	5	11662	11664	1186
11664	珀斯动物园	Perth Zoo	13	0.68;0.2	0	1202	0	0	0	0	429	0	0	10	34932434	6000	1:5;9001:18;5005:118	5	11663	11665	1186
11665	科特索海滩	Cottesloe Beach	13	0.1;0.9	0	0	1402	0	0	426	0	0	0	10	35211893	6000	1:5;9001:18;5005:118	5	11664	11666	1186
11666	天鹅河	Swan River	13	0.6;0.95	1101	0	0	0	0	0	426	0	0	10	35493588	6000	1:5;9001:18;5005:118	5	11665	11667	1186
11667	凯维森动物园	Caversham Zoo	13	0.68;0.56	0	0	0	1501	427	0	0	0	0	8	35777537	6000	1:5;9001:18;5005:118	5	11666	11668	1186
11668	国会大厦	Parliament House	13	0.2;0.2	0	0	1401	0	0	432	0	0	0	17	35777600	6000	1:5;9001:18;5005:119	5	11667	11669	1187
11669	伯利格里芬湖	Lake Burley Griffin	13	0.2;0.7	0	1202	0	0	431	0	0	0	0	13	36063821	6000	1:5;9001:18;5005:119	5	11668	11670	1187
11670	堪培拉小人国	Green Gardens	13	0.68;0.4	1101	0	0	0	0	0	433	0	0	13	36352332	6000	1:5;9001:18;5005:119	5	11669	11671	1187
11671	战争纪念馆	War Memorial	13	0.65;0.75	0	0	0	1501	432	0	0	0	0	10	36643151	6000	1:5;9001:18;5005:119	5	11670	11672	1187
11672	澳大利亚皇家铸币厂	Royal Mint	13	0.68;0.2	0	1201	0	0	434	0	0	0	0	10	36936296	6000	1:5;9001:18;5005:119	5	11671	11673	1187
11673	花卉展	Floriade	13	0.1;0.9	1101	0	0	0	0	0	431	0	0	10	37231786	6000	1:5;9001:18;5005:119	5	11672	11674	1187
11674	国家博物馆	National Museum	13	0.6;0.95	0	0	1402	0	0	434	0	0	0	10	37529640	6000	1:5;9001:18;5005:119	5	11673	11675	1187
11675	澳大利亚国立大学	National University	13	0.68;0.56	1102	0	0	0	430	0	0	0	0	8	37829877	6000	1:5;9001:18;5005:119	5	11674	11676	1187
